window,hashtag,score,mentions,reach,sentiment,rows_count
2024-08-21,#ClimateChange,53.76733695674433,1617003,5341109,0.21833333333333335,12
2024-08-21,#CyberSecurity,38.59237415743974,1521957,5964117,0.15928571428571428,14
2024-08-21,#Travel,25.379384630063498,1685557,5736393,-0.010714285714285713,14
2024-08-21,#MusicMonday,20.686485685720083,2247316,9403748,0.09681818181818182,22
2024-08-21,#Entrepreneur,17.92944537440365,1483532,5832533,0.04384615384615383,13
2024-08-21,#Innovation,17.800939957581306,1940133,7702239,-0.10166666666666666,18
2024-08-21,#AI,17.074679528785076,1492166,4414296,0.18714285714285714,14
2024-08-21,#SmartCity,13.26698212317813,1591991,6053940,-0.05642857142857142,14
2024-08-21,#Adventure,11.576913499414857,1320792,4901484,-0.07499999999999998,10
2024-08-21,#AIArt,10.006901904697425,1955178,7445845,-0.2761111111111111,18
2024-08-22,#Art,37.52421085510245,1317612,5254800,-0.02,13
2024-08-22,#MetGala,16.387619951230405,1597314,6243586,-0.19733333333333333,15
2024-08-22,#5G,13.15009187197566,1075834,3479287,0.22384615384615386,13
2024-08-22,#Elections2025,12.134059686060949,1162827,3085326,0.2427272727272727,11
2024-08-22,#WorldCup,10.587722187553942,1801089,7236619,0.125,16
2024-08-22,#Science,10.317984513389161,1302631,4417886,0.06333333333333334,15
2024-08-22,#Sustainability,10.163277125569262,2201429,8081183,0.20695652173913043,23
2024-08-22,#Productivity,9.345895075336253,1127357,4677352,-0.05916666666666667,12
2024-08-22,#Analytics,8.690624400174343,1610497,6616518,0.19266666666666668,15
2024-08-22,#Foodie,8.194032006144402,1433316,6328834,-0.013529411764705877,17
2024-08-23,#Politics,48.344352458641325,1388930,5407593,0.05538461538461539,13
2024-08-23,#Business,37.82011096861959,1747361,6773943,0.08631578947368422,19
2024-08-23,#Health,25.41602762846679,1797860,5637842,0.26285714285714284,14
2024-08-23,#Investing,15.641623666751725,1740893,5820685,0.06352941176470589,17
2024-08-23,#IoT,10.057031133844479,1445666,5425020,-0.10823529411764707,17
2024-08-23,#Gaming,9.29733823620682,1189776,4072907,0.2506666666666667,15
2024-08-23,#History,8.955164884853946,2353903,8757634,-0.19157894736842104,19
2024-08-23,#FitnessGoals,8.915372406189508,1239210,4940506,0.04999999999999999,12
2024-08-23,#Foodie,8.708658955693606,2387059,9009842,-0.1827272727272727,22
2024-08-23,#Photography,7.822068975294311,1906182,6729292,0.05277777777777778,18
2024-08-24,#Science,18.554197996345017,1949392,7314577,0.08333333333333333,21
2024-08-24,#Education,17.42315115055217,1311146,5205268,-0.355,12
2024-08-24,#Books,16.1481020158821,1517804,6692268,0.18066666666666667,15
2024-08-24,#Cloud,14.98099316873825,1198232,4201310,-0.06363636363636363,11
2024-08-24,#Sustainability,14.775328559607804,1893972,6631515,0.1988235294117647,17
2024-08-24,#Movies,11.650042079865145,2020153,7803355,-0.27875,16
2024-08-24,#Coding,11.130793704348307,1309493,4916805,0.01769230769230768,13
2024-08-24,#EcoFriendly,10.187241171445805,2244164,7199220,0.0675,16
2024-08-24,#Motivation,8.405572704807652,1975554,7373815,0.30833333333333335,18
2024-08-24,#ViralVideo,7.679626265458646,1566069,5845835,-0.10058823529411767,17
2024-08-25,#Finance,34.23660139061565,1906911,6549454,0.15733333333333333,15
2024-08-25,#Nature,16.564859084492458,1446838,4748083,-0.08,13
2024-08-25,#5G,15.006159107741773,1542612,5294078,-0.2342857142857143,14
2024-08-25,#Analytics,12.424115647253672,1194260,4627803,-0.174,10
2024-08-25,#TechNews,11.858037420579697,1662649,5348679,0.12294117647058822,17
2024-08-25,#Education,11.3593969984524,2268160,9210744,-0.02949999999999999,20
2024-08-25,#IoT,11.037104343788593,1336301,5288570,-0.04636363636363636,11
2024-08-25,#Entrepreneur,10.810195546680966,1228865,4350833,-0.2169230769230769,13
2024-08-25,#Elections2025,10.554500530561787,1438728,4442268,-0.02357142857142857,14
2024-08-25,#CyberSecurity,9.300753602682443,1461420,4618408,-0.22615384615384615,13
2024-08-26,#Innovation,39.626804379760145,2691672,10507115,0.06590909090909092,22
2024-08-26,#Vegan,19.305746108824348,1620344,7692757,0.11812500000000001,16
2024-08-26,#Art,14.614612819582632,1709807,5223550,0.131875,16
2024-08-26,#Robotics,14.410933785350124,1832940,7770002,-0.0015789473684210424,19
2024-08-26,#AIArt,14.161591770416818,1956120,7316702,-0.07166666666666666,18
2024-08-26,#Gaming,13.22076818258506,894605,2872592,0.10899999999999999,10
2024-08-26,#DeepLearning,9.60488093480103,1682775,7158030,-0.18785714285714286,14
2024-08-26,#Books,9.238015658945578,1942332,7402987,-0.023684210526315787,19
2024-08-26,#ClimateChange,8.476032280540302,1382249,4024788,0.06272727272727273,11
2024-08-26,#Startup,8.473309122433088,1110422,4190853,0.021818181818181806,11
2024-08-27,#Movies,42.40904874144445,1344022,4385614,0.2976470588235294,17
2024-08-27,#NFT,25.64376175881951,1409021,6128372,-0.14416666666666667,12
2024-08-27,#FoodPorn,18.416623511264582,1651406,6024458,0.051538461538461526,13
2024-08-27,#IoT,12.803948150298798,1802499,7790141,0.15227272727272725,22
2024-08-27,#Cloud,10.902536604386754,1928271,8124392,0.031176470588235295,17
2024-08-27,#MentalHealth,10.295795444067021,1900996,6730143,0.028333333333333335,18
2024-08-27,#Politics,9.720522220419165,1693002,5591217,0.027058823529411774,17
2024-08-27,#Oscars,9.420883773022979,1805018,7609666,-0.194,20
2024-08-27,#MachineLearning,9.296199172796074,1456883,4995746,-0.20363636363636364,11
2024-08-27,#WorldCup,8.110456647034708,1164704,5343748,-0.1781818181818182,11
2024-08-28,#ViralVideo,29.52017097937761,1822520,6390202,0.255,16
2024-08-28,#SelfCare,23.91987522431063,1829373,7888127,0.13529411764705881,17
2024-08-28,#ClimateChange,17.470383218527004,1610194,5354951,0.0006666666666666747,15
2024-08-28,#Elections2025,14.513284966651876,2196756,8306238,-0.1805263157894737,19
2024-08-28,#Business,12.619911421631953,1814598,6386041,0.2333333333333333,21
2024-08-28,#Travel,12.549873914317281,2190622,8425372,0.11523809523809524,21
2024-08-28,#DataScience,12.261994308173641,1167563,4187051,-0.121,10
2024-08-28,#SmartCity,11.396132828120303,1658090,5774484,-0.10875000000000001,16
2024-08-28,#Education,11.394669990621063,1172658,4661626,-0.21466666666666664,15
2024-08-28,#Motivation,10.062269745357188,1292911,5050892,-0.10500000000000002,12
2024-08-29,#Politics,29.00869949831435,2169006,7915305,0.004999999999999988,20
2024-08-29,#Investing,24.637585475924496,1476263,4642925,-0.22214285714285717,14
2024-08-29,#Health,22.151114359894198,1638554,7124757,0.022666666666666672,15
2024-08-29,#MusicMonday,20.19177826122262,2931890,11729070,0.19,25
2024-08-29,#Oscars,19.2521282832528,1841139,6442187,-0.09176470588235294,17
2024-08-29,#Hiking,17.102227658864,1624708,6847095,0.01666666666666667,15
2024-08-29,#Innovation,15.454448375428349,1793185,6713558,0.13705882352941173,17
2024-08-29,#IoT,13.89983236435357,1946905,7066148,-0.175625,16
2024-08-29,#Finance,13.844650311290081,1733663,7442679,0.192,15
2024-08-29,#TravelTuesday,12.811484566411227,1828080,7398799,-0.22833333333333336,18
2024-08-30,#Blockchain,34.23718075440756,1581693,5259565,0.04133333333333333,15
2024-08-30,#MachineLearning,29.160759307328668,1426621,5314510,-0.16714285714285712,14
2024-08-30,#NFT,16.36602331733405,1433341,5257754,0.12285714285714286,14
2024-08-30,#Gaming,13.649275097486704,1479913,4399880,-0.271875,16
2024-08-30,#Coding,12.507078990641686,1601783,5873872,-0.04058823529411765,17
2024-08-30,#5G,11.169038860153991,1790923,5957077,-0.39,17
2024-08-30,#FitnessGoals,9.735491260187448,1319287,5955740,-0.11416666666666668,12
2024-08-30,#BigData,9.571831483233648,2113467,8016865,-0.051304347826086956,23
2024-08-30,#Vegan,8.862785821755894,1511080,5401491,0.228,15
2024-08-30,#SelfCare,8.66128096881393,2253360,7865430,-0.02333333333333334,18
2024-08-31,#SmartCity,74.23518517291556,2007808,8193703,-0.10833333333333334,18
2024-08-31,#Innovation,27.744265989396673,1426307,5261048,-0.07800000000000001,15
2024-08-31,#BreakingNews,27.264861478353577,853745,3066781,0.033749999999999995,8
2024-08-31,#Fashion,24.07693162637541,1559921,6572380,0.008125000000000007,16
2024-08-31,#Investing,18.54490734948778,2146014,7986853,0.1335,20
2024-08-31,#Startup,16.526793973882963,2140978,7393004,0.24578947368421053,19
2024-08-31,#MusicMonday,15.144913758003549,2140809,8121427,-0.03736842105263158,19
2024-08-31,#Sustainability,13.70007121283068,2841410,9656150,0.3104761904761905,21
2024-08-31,#Foodie,13.375629381812734,1906321,6831133,-0.06947368421052633,19
2024-08-31,#History,12.78580936388248,1444156,5198787,0.1423076923076923,13
2024-09-01,#BreakingNews,21.974659769179944,1797529,6275528,0.27,16
2024-09-01,#TechNews,18.712536311969796,1757785,6252062,0.10222222222222221,18
2024-09-01,#Photography,18.358452162148037,1800866,6556585,-0.01210526315789473,19
2024-09-01,#DataScience,12.898480114788727,1648433,6172384,0.05235294117647059,17
2024-09-01,#Books,12.738130618955047,2059988,8274941,-0.059375000000000004,16
2024-09-01,#Productivity,12.71555348830747,1351641,6158383,0.049090909090909095,11
2024-09-01,#Gaming,9.514203220313146,1970234,7627723,0.054736842105263174,19
2024-09-01,#FitnessGoals,7.9286920738226305,1453560,5389411,0.10666666666666667,12
2024-09-01,#Finance,7.360918276199948,1778470,6170390,-0.1661111111111111,18
2024-09-01,#BigData,7.013014772665174,1880221,7171724,0.08625,16
2024-09-02,#Art,49.51136426585167,2842728,11463026,-0.054615384615384614,26
2024-09-02,#Innovation,39.43706335363061,1731504,6573958,0.15,19
2024-09-02,#Education,13.113988431757116,1938984,7150467,0.11352941176470586,17
2024-09-02,#MentalHealth,10.062705664742754,1851221,6020735,0.13470588235294118,17
2024-09-02,#NFT,9.26045053934733,1611710,7147541,0.07133333333333333,15
2024-09-02,#Blockchain,9.014413443053162,1818103,7115927,0.15285714285714286,14
2024-09-02,#SmartCity,8.940215824684932,1748886,6462339,0.09857142857142856,14
2024-09-02,#Adventure,7.956510812223466,1269280,5317976,0.049090909090909095,11
2024-09-02,#Nature,7.581538390566042,1350046,4624538,0.020000000000000007,11
2024-09-02,#Entrepreneur,7.409267292676885,1662711,6866644,-0.15210526315789474,19
2024-09-03,#Hiking,40.96305494057043,1786939,6504685,0.21733333333333332,15
2024-09-03,#DeepLearning,35.332058116923534,1011353,4264616,-0.12799999999999997,10
2024-09-03,#MetGala,30.149229944538547,1595102,5730842,0.1076923076923077,13
2024-09-03,#FoodPorn,24.49109672348874,1436086,4620065,0.020000000000000007,15
2024-09-03,#MachineLearning,20.299871325249708,1340063,5776142,-0.24230769230769234,13
2024-09-03,#Foodie,18.672857159734367,2207077,8496825,0.127,20
2024-09-03,#Politics,16.31732488781873,1687596,7432916,-0.09333333333333332,15
2024-09-03,#Finance,13.635041952490699,1961933,7176443,0.11166666666666665,18
2024-09-03,#Productivity,11.211992304773654,1908485,5957035,0.08055555555555556,18
2024-09-03,#Vegan,10.528260910962027,2011359,7855307,0.15368421052631578,19
2024-09-04,#Analytics,78.94965187114363,1631279,6728849,-0.02,16
2024-09-04,#Adventure,31.1295423467517,1706018,5205186,0.174375,16
2024-09-04,#NFT,20.672638632446976,2346382,9466694,-0.07949999999999999,20
2024-09-04,#Blockchain,16.797064250782956,1654042,5272919,-0.0142857142857143,14
2024-09-04,#Travel,14.958967737770452,1779566,6961718,-0.06666666666666667,15
2024-09-04,#Motivation,14.941628831606243,1687492,6973723,-0.02428571428571429,14
2024-09-04,#SmartCity,14.557939599613425,1452453,4927853,0.20066666666666666,15
2024-09-04,#Python,13.243969283382464,1655390,5858860,0.005882352941176489,17
2024-09-04,#Photography,12.896036293434937,2260544,8312735,-0.20380952380952383,21
2024-09-04,#Movies,12.757715154470684,2146154,7405278,0.28,19
2024-09-05,#Business,30.250780876943498,2092911,6630603,0.07111111111111111,18
2024-09-05,#Books,28.496631704683395,1736564,7636805,0.06357142857142857,14
2024-09-05,#ClimateChange,22.76351893569267,1723911,6864256,0.08266666666666668,15
2024-09-05,#Elections2025,15.157135337390145,1509260,6037091,-0.19363636363636363,11
2024-09-05,#ViralVideo,11.614985304772162,1868568,7247431,0.06125,16
2024-09-05,#5G,11.218697847168912,2178703,7066692,0.137,20
2024-09-05,#AI,10.28838851662974,1443683,6855526,0.025714285714285714,14
2024-09-05,#Productivity,8.942528569369394,1267716,4906431,-0.00375,16
2024-09-05,#BreakingNews,7.226272464289113,1129796,4199509,0.07153846153846155,13
2024-09-05,#Finance,6.471380635349256,1483631,5147026,-0.23285714285714285,14
2024-09-06,#Travel,31.943392496530485,2154250,6047100,0.29578947368421055,19
2024-09-06,#Crypto,22.31677162201359,1470371,5071074,0.18181818181818182,11
2024-09-06,#Adventure,19.168767298477373,1519806,6109748,-0.020000000000000004,17
2024-09-06,#FoodPorn,15.465847310386877,1812507,6468722,-0.04812500000000001,16
2024-09-06,#MachineLearning,14.05620006812044,1868801,7427433,0.10117647058823528,17
2024-09-06,#SmartCity,13.3841666208121,1541171,6856175,0.003999999999999996,15
2024-09-06,#Innovation,12.557873383638583,1533767,6043157,0.11928571428571429,14
2024-09-06,#History,12.139531202635307,1750855,5362784,0.04416666666666666,12
2024-09-06,#Foodie,12.10896514547578,1993988,5915306,-0.08529411764705881,17
2024-09-06,#Robotics,11.782507062666134,1607267,6612475,0.03692307692307692,13
2024-09-07,#Politics,45.97414386358345,1894689,6966003,-0.08733333333333333,15
2024-09-07,#Science,34.9708016379034,2697329,9461239,-0.04391304347826086,23
2024-09-07,#AI,29.252798570246867,2269707,9150595,-0.13666666666666666,18
2024-09-07,#SpaceX,20.259094203092715,1352984,5327596,0.3516666666666666,12
2024-09-07,#Fashion,19.306367822179073,2563451,10000977,0.17523809523809522,21
2024-09-07,#CyberSecurity,16.82051022134475,1059489,3982737,0.2783333333333333,12
2024-09-07,#TravelTuesday,11.046015352626931,1807908,7466281,-0.07333333333333332,18
2024-09-07,#SelfCare,9.455032268915271,1141456,4475675,0.11399999999999999,10
2024-09-07,#Vegan,9.447446062824312,1756641,6118856,0.11749999999999998,20
2024-09-07,#Coding,7.805119036196081,1645339,5407338,-0.15733333333333333,15
2024-09-08,#MentalHealth,27.855699894836736,1243439,4158022,0.22818181818181815,11
2024-09-08,#Foodie,26.93834738800386,1664427,5443675,-0.196,15
2024-09-08,#Productivity,20.2064935895268,1530406,6340577,-0.15642857142857142,14
2024-09-08,#FoodPorn,17.99958977238447,2004811,7098777,-0.09058823529411765,17
2024-09-08,#Art,13.965474167258382,1458041,5642419,0.144375,16
2024-09-08,#Gaming,13.624592481987921,1946728,6937427,-0.16555555555555557,18
2024-09-08,#ViralVideo,12.244814926088225,1715457,6530051,0.17375000000000002,16
2024-09-08,#Movies,11.399340564165495,1150042,4419184,0.06454545454545459,11
2024-09-08,#AIArt,10.555676089118014,2201849,8577466,0.015238095238095238,21
2024-09-08,#Sustainability,10.299403989134305,1825841,5674664,-0.1892857142857143,14
2024-09-09,#Hiking,46.366601175182936,1947309,5409786,0.014705882352941202,17
2024-09-09,#Photography,35.89902000247848,1251438,4303650,0.35615384615384615,13
2024-09-09,#5G,22.983240482810118,1324509,4842225,-0.06571428571428571,14
2024-09-09,#Business,18.66489621643919,1810801,7258569,-0.12157894736842105,19
2024-09-09,#FitnessGoals,15.192976239794328,1869608,6401377,-0.10357142857142855,14
2024-09-09,#Robotics,12.849284242833257,1173939,4538962,-0.29700000000000004,10
2024-09-09,#WorldCup,11.311623196176884,1852682,7314387,-0.22235294117647061,17
2024-09-09,#TechNews,11.144388872619444,1110713,4705406,0.025999999999999995,10
2024-09-09,#Vegan,9.666897886213563,1721733,6153677,0.14352941176470588,17
2024-09-09,#Elections2025,8.108638049150747,1354462,5588302,-0.03454545454545454,11
2024-09-10,#Adventure,47.92329571717634,2545812,9797155,0.009166666666666663,24
2024-09-10,#IoT,33.53741586568657,2006252,7556207,-0.008235294117647063,17
2024-09-10,#Sustainability,21.548421565453722,2067796,6894191,0.09789473684210526,19
2024-09-10,#Foodie,20.711895603556577,1467908,6818383,-0.09769230769230769,13
2024-09-10,#Robotics,18.6309010973764,2521968,11278127,-0.0008333333333333434,24
2024-09-10,#Motivation,13.945981168682437,2330317,7865860,-0.003529411764705892,17
2024-09-10,#Python,11.544823599008948,1503884,5958163,-0.15764705882352942,17
2024-09-10,#Gaming,10.146521732877202,1561525,5927096,0.17083333333333336,12
2024-09-10,#Elections2025,9.112305615465445,2100894,8282936,0.03799999999999999,20
2024-09-10,#Fashion,7.114586216680582,1767561,6043902,0.15799999999999997,15
2024-09-11,#Productivity,44.021567831775776,1784611,7323761,0.12450000000000001,20
2024-09-11,#EcoFriendly,30.98230653005059,2380575,10162670,0.11055555555555556,18
2024-09-11,#5G,23.488878346516135,1870308,7866010,0.1285714285714286,14
2024-09-11,#AI,22.70138119482565,1454820,4906047,-0.3,14
2024-09-11,#Art,20.813587192088406,1674865,6382270,-0.06411764705882352,17
2024-09-11,#RemoteWork,18.26937268124798,1819116,6575074,0.08666666666666667,18
2024-09-11,#Finance,18.134755391255414,1155313,3863265,0.050909090909090904,11
2024-09-11,#Photography,14.291756429215729,1312282,4064510,-0.11384615384615385,13
2024-09-11,#TechNews,13.508836577912847,1738497,6314737,-0.0865,20
2024-09-11,#Analytics,13.068931647251365,1717308,4858941,-0.022500000000000006,16
2024-09-12,#Sustainability,48.20622875942115,2355751,8711984,0.13473684210526315,19
2024-09-12,#WorldCup,24.877411918733827,2149827,7729732,0.04647058823529412,17
2024-09-12,#Books,15.876899258429592,1529872,5657093,-0.06937499999999999,16
2024-09-12,#Movies,15.199591448985771,1300843,4800032,-0.05666666666666667,12
2024-09-12,#Nature,13.131551084073495,1940989,6281648,-0.16608695652173913,23
2024-09-12,#MentalHealth,12.925103994215144,1641681,6470088,-0.10588235294117647,17
2024-09-12,#Politics,11.034544049161644,1380511,4098122,0.07785714285714287,14
2024-09-12,#SpaceX,10.46137640469825,1967053,6341269,-0.184,20
2024-09-12,#Coding,10.303203367127038,1698026,6317472,0.11066666666666668,15
2024-09-12,#History,8.613715487934071,906792,2807448,0.2085714285714286,7
2024-09-13,#Robotics,22.404703431864387,684498,2262306,-0.27875,8
2024-09-13,#Photography,19.878216754925653,2151341,8168257,-0.10666666666666667,21
2024-09-13,#Crypto,19.64615921993491,1893497,7385693,-0.03882352941176471,17
2024-09-13,#MetGala,18.572702578694333,1481635,5226213,-0.08642857142857142,14
2024-09-13,#Education,17.471136195829875,1643954,6272816,0.10833333333333334,18
2024-09-13,#Health,16.408136240393237,1484181,4760780,-0.12722222222222224,18
2024-09-13,#Gaming,16.04261803951553,1996536,7637220,-0.06187499999999999,16
2024-09-13,#Travel,15.105782681109124,864815,3660407,-0.05875,8
2024-09-13,#Investing,11.704489019312634,2084965,7169848,0.05578947368421053,19
2024-09-13,#Blockchain,11.490090265749775,1371414,3830823,0.23909090909090908,11
2024-09-14,#TravelTuesday,30.15801685267321,1264308,3676392,0.07090909090909091,11
2024-09-14,#Analytics,25.991378043474324,1952788,7456764,0.09235294117647058,17
2024-09-14,#Innovation,15.622285139759109,1520228,5429747,0.09812499999999999,16
2024-09-14,#SpaceX,14.989872518142578,1833209,7223629,0.009999999999999995,17
2024-09-14,#AI,14.460802235610393,1461364,5642235,-0.10846153846153846,13
2024-09-14,#CyberSecurity,13.434466269270565,1700826,5893841,-0.259375,16
2024-09-14,#BigData,13.408842880012322,1548815,5424755,0.08933333333333332,15
2024-09-14,#SelfCare,12.207824510286413,2363066,7941932,0.075,20
2024-09-14,#Travel,10.069402515531424,1474704,5984620,-0.08499999999999999,14
2024-09-14,#MetGala,9.66032274567364,2345359,8947695,0.03526315789473684,19
2024-09-15,#FoodPorn,54.1530331565006,1479053,6139160,0.19333333333333336,15
2024-09-15,#MusicMonday,32.25695932689944,1655665,5439830,0.17533333333333337,15
2024-09-15,#Sustainability,31.84126148237814,1290850,6107376,0.10636363636363635,11
2024-09-15,#SmartCity,25.35441182248674,2516972,8702964,0.057826086956521736,23
2024-09-15,#Education,18.605780602864442,843329,3143315,0.018888888888888906,9
2024-09-15,#Hiking,16.427388785134212,737370,2987995,-0.022500000000000003,12
2024-09-15,#Nature,15.499530050558151,1933982,6451624,0.1622222222222222,18
2024-09-15,#Photography,14.142933105552421,1546707,5317376,-0.21571428571428572,14
2024-09-15,#Vegan,13.36163955013082,2012231,7449939,-0.10666666666666666,15
2024-09-15,#RemoteWork,11.983192195559756,1889594,7074424,0.01947368421052632,19
2024-09-16,#History,23.94018719744664,998259,4514385,-0.010833333333333346,12
2024-09-16,#Investing,21.07759035951514,2045509,7034687,-0.013157894736842094,19
2024-09-16,#ClimateChange,19.122476184929084,1400203,4756183,-0.17642857142857143,14
2024-09-16,#Business,16.916232392366854,2143943,7281776,0.15333333333333332,21
2024-09-16,#DataScience,16.842687902413232,1525861,7079631,-0.08692307692307694,13
2024-09-16,#Education,13.87581361991597,1508125,5078617,0.13999999999999999,14
2024-09-16,#Innovation,12.235104771119667,1511995,5545901,0.20357142857142854,14
2024-09-16,#Hiking,9.369463473581849,1176667,4724561,0.023333333333333334,12
2024-09-16,#IoT,9.099710241750387,2294686,7475521,-0.03941176470588235,17
2024-09-16,#TravelTuesday,8.810348991261469,2104397,7237870,0.0855,20
2024-09-17,#Cloud,34.05772380030761,1479117,5005655,0.29600000000000004,15
2024-09-17,#Politics,15.71210827186924,2020722,8287421,-0.02500000000000001,18
2024-09-17,#Nature,12.052049485634239,2061855,7905705,-0.23052631578947372,19
2024-09-17,#Elections2025,10.006530777071099,1228007,4095079,0.0063636363636363595,11
2024-09-17,#5G,8.978261066662983,1300278,4943108,0.0909090909090909,11
2024-09-17,#AIArt,8.532597473025966,1416567,4933692,-0.16166666666666668,12
2024-09-17,#FitnessGoals,6.820335747392774,1850523,7203882,-0.20894736842105263,19
2024-09-17,#Coding,6.350679779665895,1693962,5937822,-0.0519047619047619,21
2024-09-17,#WorldCup,6.295472780368086,2591066,9937249,-0.12809523809523807,21
2024-09-17,#Health,6.079114368345879,771334,1998357,0.10125,8
2024-09-18,#Crypto,44.383906014872075,1774394,6330911,0.008947368421052634,19
2024-09-18,#MusicMonday,31.282826652579626,2220639,9322873,-0.05739130434782609,23
2024-09-18,#MetGala,18.229104751164268,1742207,7016276,-0.0025000000000000022,16
2024-09-18,#NFT,11.988104751468933,1490057,4973070,-0.07571428571428572,14
2024-09-18,#CyberSecurity,11.611000746808285,1589384,6436877,0.1423529411764706,17
2024-09-18,#Adventure,11.469950055550726,1379845,5559174,-0.028181818181818176,11
2024-09-18,#Blockchain,11.46509536767615,1298873,4637466,0.04624999999999998,16
2024-09-18,#Health,10.885796484638776,1319065,5132904,-0.007857142857142849,14
2024-09-18,#AI,10.040184781743854,1607087,6152490,-0.09230769230769229,13
2024-09-18,#Art,9.18762264229077,2187837,9326910,0.16899999999999998,20
2024-09-19,#Startup,27.20092210609794,1343358,5273549,0.14454545454545453,11
2024-09-19,#RemoteWork,23.387895046007653,1911779,7121125,0.01799999999999999,20
2024-09-19,#Gaming,14.099078408110314,1912586,5974612,-0.07,18
2024-09-19,#SelfCare,13.671586972701709,2100965,7656865,-0.01625,16
2024-09-19,#Travel,11.935738451742113,2037945,7262022,-0.06722222222222222,18
2024-09-19,#Nature,11.753071165245585,1420616,4891570,0.195,16
2024-09-19,#EcoFriendly,11.225044146650472,1748867,6402635,-0.062222222222222213,18
2024-09-19,#5G,10.759643577012183,1265780,5535289,0.0923076923076923,13
2024-09-19,#Robotics,10.0017515763233,875811,3318486,0.034999999999999996,10
2024-09-19,#ClimateChange,9.403992457188087,1001097,3612106,-0.22444444444444445,9
2024-09-20,#NFT,29.735960425039696,2231585,7205120,-0.03888888888888888,18
2024-09-20,#Education,18.15099039093891,1355381,4531494,-0.19999999999999998,13
2024-09-20,#MachineLearning,16.513033155674396,1443424,4757922,0.1092857142857143,14
2024-09-20,#Productivity,15.178495210451457,1981262,7332859,0.2376470588235294,17
2024-09-20,#Crypto,14.927092521372684,1935640,6704779,-0.09476190476190476,21
2024-09-20,#Finance,11.715536141004266,1331823,4996113,-0.16749999999999998,12
2024-09-20,#CyberSecurity,11.642003519533466,1254715,5207225,0.019999999999999997,11
2024-09-20,#Investing,11.229800822194466,1995741,7202883,0.026842105263157896,19
2024-09-20,#Health,8.903875100566255,1422082,5217438,0.0646153846153846,13
2024-09-20,#FitnessGoals,7.820796831982327,2074727,8416253,-0.13,20
2024-09-21,#Analytics,24.439858216282463,1451440,5187459,0.112,15
2024-09-21,#AI,23.6754207307349,1619412,6503834,0.004375000000000011,16
2024-09-21,#Books,16.024948776723328,1435650,5884040,-0.021250000000000005,16
2024-09-21,#SmartCity,14.263018915511715,1175113,3896034,0.013333333333333338,15
2024-09-21,#Gaming,14.140143357453278,2521424,8792765,0.017916666666666668,24
2024-09-21,#Python,12.518488968340362,1514503,5570461,-0.025714285714285707,14
2024-09-21,#Stocks,12.369683824669186,1701163,6099916,-0.038823529411764715,17
2024-09-21,#Business,10.239372874131444,1707985,5835607,0.1335,20
2024-09-21,#Vegan,9.221928207108462,1364701,5128055,-0.13249999999999998,12
2024-09-21,#FoodPorn,9.185389986183068,1713389,5431458,0.10500000000000001,18
2024-09-22,#MusicMonday,29.315076960558958,2527776,9105855,-0.058750000000000004,24
2024-09-22,#SpaceX,26.92847080498158,1521998,5696483,0.071875,16
2024-09-22,#ViralVideo,22.76053328800613,1432393,5889786,-0.14153846153846153,13
2024-09-22,#Hiking,20.096024118427504,2218510,8461555,-0.059375,16
2024-09-22,#Coding,18.339490060769723,1996871,7694180,0.10823529411764705,17
2024-09-22,#Adventure,17.214311398825423,2143578,7712529,-0.41571428571428576,21
2024-09-22,#Crypto,13.753418039906697,1197596,5091991,0.26999999999999996,11
2024-09-22,#BreakingNews,13.498904230174768,1436150,6241828,-0.0037500000000000033,16
2024-09-22,#Oscars,13.434755394222009,2444908,7775328,-0.08869565217391305,23
2024-09-22,#MentalHealth,13.072798719374774,2658896,9798001,0.23199999999999998,20
2024-09-23,#Education,23.947101256991626,1222829,5166283,0.00833333333333334,12
2024-09-23,#Art,23.823719821915002,1317424,5206638,-0.08875,16
2024-09-23,#MetGala,17.744671602445823,2138748,7058226,-0.14421052631578946,19
2024-09-23,#Robotics,16.663471318280788,2041650,7835948,0.17571428571428568,21
2024-09-23,#5G,15.645776283051946,1598058,6686059,-0.04499999999999999,14
2024-09-23,#History,14.395875222850536,1986392,7592916,-0.06277777777777777,18
2024-09-23,#Crypto,12.718370845589826,1972167,7236931,0.245,18
2024-09-23,#Investing,8.81581234034175,1736534,6693391,0.2475,16
2024-09-23,#CyberSecurity,8.535406788027995,1172894,4213755,0.16000000000000003,11
2024-09-23,#Startup,8.266765663871567,2110661,7685189,-0.025999999999999995,20
2024-09-24,#WorldCup,29.622213364850193,1799189,8758312,0.17833333333333334,12
2024-09-24,#Health,20.078404562794912,1057044,3874856,0.21733333333333332,15
2024-09-24,#BigData,19.86602475767239,1565253,6032069,0.16166666666666668,18
2024-09-24,#Politics,16.067882984775387,1945016,6670416,-0.04312500000000001,16
2024-09-24,#Foodie,11.407818593218316,1428067,5108285,0.1392857142857143,14
2024-09-24,#Stocks,10.906386013976508,1683853,5977472,0.02333333333333334,18
2024-09-24,#DeepLearning,9.866388835747687,2095265,8280960,-0.14,19
2024-09-24,#FoodPorn,9.70498305895096,2275066,8870184,0.044000000000000004,20
2024-09-24,#Business,7.511174115539812,1580369,5910300,0.024285714285714275,14
2024-09-24,#Innovation,7.4921712848699515,1671961,6142250,-0.03142857142857141,14
2024-09-25,#Motivation,30.257140049396433,1223474,4878434,-0.09307692307692307,13
